"F1","F2","F3","F4","F5","F6","F7","F8","id"
1.15484146156553,-0.822773277640572,1.08728272296547,1.1799047891138,1.30458604644773,0.315087777042442,1.07738622885347,1.40990331711699,6967500969
-1.42464985466615,-0.678810748476313,-1.63523357678707,-1.28525193588698,-0.913426672678746,-0.193489972919564,-1.6352530000637,-0.602575733665552,6966018516
NA,NA,NA,NA,NA,NA,NA,NA,6954002510
0.452143696224908,-0.764474759567244,0.180722148606618,0.210827481384324,-0.896265941932816,-0.806720614127443,0.750283506852067,-0.71046793426211,6954000142
-1.71450918833192,-0.931422196208008,-1.54688635694166,-1.90119290024388,-0.804792561931559,-0.408427932942763,-1.75399494112382,0.640143077652078,6952091365
0.195879694589074,-0.641615379082915,-0.0145214647716117,0.156937209021489,-0.553172995256319,0.717355555068538,0.066914379886542,-0.76578845413872,6950969532
0.650420360370607,-0.853604397014508,0.951911169959954,1.09607370025237,-0.330552934312712,-0.890525481933706,0.591908357108069,-0.523158722045404,6950966877
1.3443668707379,-0.655518832644198,1.08188262820542,1.56784209360104,1.54311785927243,0.274085888368169,0.971693028199468,0.365768380215192,6950963846
-1.79221678556737,-0.942175297905457,-1.9573865570182,-1.6541451905538,0.713953396636988,1.09991964544497,-1.89932356263899,-0.359389717668165,6949522020
-1.73117089584779,-0.833651198436283,-0.960777462086156,-1.35335788408637,1.26553863158809,1.04097223076455,-1.56561057644928,1.78140246077811,6949520595
-0.286104395762411,-0.941002457088717,-0.575401916560703,-0.444732867168801,-0.960623558576461,-0.812059859301445,-0.441450467408628,-0.663499247407142,6949519165
0.378573961887676,-0.934709672082036,0.0792572967113489,0.222496546119678,-0.107301202254715,-0.61375118233135,0.105063030860939,-0.54742966927725,6949517026
0.689787433407948,-0.931681366041421,0.897395544710898,0.306519290869909,0.190645529151096,0.503352758550315,0.998146956852308,-0.490990413360046,6949515466
1.21963903036977,-0.193385329118586,0.994977644000903,1.68867665143381,1.04599188597942,0.813916814150478,0.890796877638495,-0.523146494591837,6949513982
2.21004105943768,0.625315851721214,2.00532198266505,2.25043424358412,1.00881264343588,1.51009717765782,2.06728778134532,0.484850261843852,6949512250
-0.187046035375144,-0.937350498959418,-0.78157522147383,-0.515951621445877,0.334313689358798,0.231589895470433,-0.215328504174026,-0.560244874460596,6949510004
0.62837658826085,-0.347535050340925,0.505049460559901,0.817545008257131,0.0145401888233709,0.810021224591564,0.408405710738012,-0.656692446165428,6949508507
-0.238796585912722,-0.767549238521361,-0.278148974751214,-0.265755679878403,-0.666255560205912,0.386694978654707,-0.0506483134800939,-0.693232995076416,6949506509
-0.923489621603852,-0.392663117228183,0.366174772187286,0.301186698143083,0.0817746511342943,-1.04933354020595,-0.00644214601127449,-0.0831372840278801,6949504595
1.15363452602669,-0.299924546470145,0.976426662903949,1.5720428439944,1.99411162934209,0.952136761573982,0.461292094832301,0.465606507618896,6949502871
-0.835485065503116,-0.597221606395253,-1.20973696693663,-0.917493367471116,-0.743219720254949,0.487279897146609,-0.994731249435611,-0.710028289105619,6949501136
-0.777561089055818,0.960051555934866,-0.339127309997532,-0.582319538345816,0.240664604992256,0.310498854510762,-0.690205282826105,0.950616963414807,6949498386
NA,NA,NA,NA,NA,NA,NA,NA,6949496064
0.208216246411298,-0.855807106026841,0.100680573791175,0.714346190452061,-0.0621514560268288,-0.664532475574066,0.102335715782371,-0.570239303217867,6949493789
-1.19771560186276,-0.865549511318922,-1.16948566726009,-0.761845084482274,-0.998215259317329,-0.901076661977283,-1.13370912599707,-0.579225984754876,6949491780
1.53493039808157,-0.317122933906943,0.57136184176514,1.27396227671353,0.660046858407728,0.988134710474274,1.54091577557795,-0.799011165339067,6949489833
-1.24736237116133,-0.513433026065705,-1.00150020816629,-0.943429442288823,0.224845485178741,-0.668798706911916,-1.36678266633544,-0.166272963225068,6949488002
0.352699693187154,-0.844500701528369,0.0352608743747515,-0.337719273719644,-0.800002579027946,-0.18107402909619,0.225658452646348,-0.675097598193229,6949485959
1.15123982752337,-0.417541815932115,0.465120961737173,0.401184737330401,-0.857442285538704,-0.697316911516026,0.89512973666294,-0.745299950909869,6949478309
0.241281932127567,-0.933534909703228,0.412527375137462,0.659619950598693,-0.0736066077055876,0.438061145005305,0.208754580743839,-0.629031225470479,6949476839
0.938588136581042,-0.851506770229991,0.641038318148509,1.36554720682938,0.550105795055682,0.147652894418413,0.916981719930311,-0.646519775954354,6949474644
0.264502103968636,-0.375848366718759,0.285911136113164,0.229743978555779,0.879919781972726,0.755230465266105,0.642464241068107,-0.362201781807609,6949471920
0.274477262288333,-0.937339900008478,0.0477693968402544,0.412724151233808,-0.861535059423243,-0.837407255262812,-0.0410265198577162,-0.717223205703993,6949467324
0.235023659771972,-0.938265283338613,0.0404963060184261,0.175515727269023,-0.875543705197031,-0.854372449141925,-0.20036074568521,-0.663607212505676,6949465030
0.727677837707192,-0.600305132374243,0.177045295484531,0.0971759219688765,0.149135095283268,0.150708416889127,0.768187525368504,-0.585876240087941,6949463084
0.171962426227612,-0.589659890013079,-0.00177354526352433,-0.0366135395598692,-0.146508113962964,0.543025110668466,0.0812825895779277,-0.599639320334756,6949461204
0.271810501640863,-0.840357864462309,0.0753947806127455,0.190791614604583,-0.399569904255436,-0.719532690397516,0.1096265166742,-0.570676748896137,6949458706
0.354699246157622,-0.930531037516163,0.971385124489156,1.00604983847152,-0.788805203804369,-1.08037680903146,1.00552139570874,-0.573306696529297,6949455558
0.234829269895477,-0.857730433183062,0.140879359087595,0.402498024628406,-0.586587668347503,-0.782737887404757,0.577819685647843,-0.648977427130307,6949418183
0.494329173406967,-0.858497839384929,0.18100114703611,0.470031985901107,-0.573649275163244,-0.725643135102391,0.459217594637255,-0.689187308696989,6949416279
-1.10202483360017,-0.865035394237688,-1.31089189698157,-1.15740256009251,0.152489527386694,0.670046221578502,-1.34877338291494,-0.473943496436366,6949408889
0.249365653435244,-0.318081894357075,0.398777475107978,0.573329352287143,0.643444627824166,0.625763588627495,0.215963476292825,-0.393413861339933,6949405911
-0.127372625787579,-0.936558579111435,-0.861639214091202,0.0448372816686956,0.828166436270542,0.976609426801573,-0.833276729267491,-0.627295868398395,6949403352
NA,NA,NA,NA,NA,NA,NA,NA,6949399112
-0.0740865522746563,-0.936995569152177,0.0275389292739781,0.0954148125240245,-0.893196236832751,-0.929906068587858,0.0589721495432312,-0.612069734248631,6949394536
1.13539274108888,-0.857187256999524,0.660419170145843,1.14596149898006,-0.795096945382651,-0.755120894581578,0.941578114933052,-0.849415163398341,6949392066
-0.0485127870703421,-0.860452628077128,-0.166848061914271,0.312260070480687,-0.884192456048788,-0.857728007266623,-0.00102933675830161,-0.705066052490521,6949389471
NA,NA,NA,NA,NA,NA,NA,NA,6949385903
-1.05163673523597,-0.945464947741597,-1.1928014859508,-1.69793452988811,-1.0859455974251,-0.85689873680439,-1.00078625968474,-0.493501904823458,6948985749
-0.0653035307522388,-0.941606758614475,-0.11516417710653,-1.36482521421859,-0.463067019301191,0.449084138499979,0.0252351044481118,-0.469457457691028,6948796897
1.09805209491424,0.0268936701949373,1.41399821497498,0.29113403287154,-0.543701624213429,0.258709713577113,1.52417076257573,-0.460182261851586,6948796210
1.90476537945423,0.126364204825321,1.09657528597566,1.32862019070452,-0.0723797155032073,1.69369084855045,1.56439956591477,0.110342891708966,6948795512
-1.78397358240558,-0.944022797898059,-1.11793461061652,-1.83887176071659,-1.0742061991973,-1.107377715629,-1.4395105550091,-0.263796745087979,6948794673
NA,NA,NA,NA,NA,NA,NA,NA,6948793617
-1.24873369849947,-0.942825750699774,-0.666951072767591,-1.67824167372685,-1.04885423540451,-1.0871912122443,-0.958698210646038,-0.272486936573876,6948792859
-0.346896364148186,-0.932523820349232,-0.257730485936384,0.582056364625037,0.483097312022842,0.0192247269521544,-0.648324053152538,-0.478991959895865,6948790989
NA,NA,NA,NA,NA,NA,NA,NA,6948790357
0.417446270111586,0.405642501971787,1.26878055124803,0.598852186584501,-0.0448349090381422,-0.999223970713117,0.700034271399343,-0.0697415719698979,6948788893
-1.19092564315331,-0.424302832246088,-0.970002263019328,-0.972042719039118,-0.997613281103716,-0.963630234038317,-0.940411831674709,-0.432890280666613,6948788159
0.279837333584962,-0.865892205988897,-1.39010319252075,-0.147972713024959,-0.719789552518098,-0.281909560388401,0.0647800679588492,-1.08026401773426,6948756355
-0.286846634658296,-0.488913864950583,-0.834420983667598,-0.737435728513206,0.340985330917408,1.08544345888979,-0.466016495516965,-0.553365464030664,6948754791
0.188262620295472,-0.662202984714562,0.0304563102771873,0.147751206964913,0.594567780429225,1.1999158222394,0.0873725949122706,0.496060203135217,6948752656
-1.12701688114634,-0.839389949562076,-0.0629805036864074,-0.149623474550027,-0.912760588332186,-1.20587033629449,-0.0318285130696755,-0.37284107905099,6948751048
-0.284881552987664,-0.508682223933608,-0.877110777837363,-0.0212001387154751,-0.429456777219132,0.280894601183465,-0.851822676560174,-0.754975960022798,6948748993
-0.369462313769426,-0.676053885681177,-0.0518356473937291,-0.963642016282509,0.502326766916799,-0.614107926376324,0.063939955415222,-0.0744510823485131,6948747287
0.950614675147425,-0.20458665029837,1.21840081495483,1.50926458324367,0.773407704100281,-0.606058523058667,0.982581743868648,-0.277428655858548,6948745823
0.34603769534047,-0.762950331399899,0.345668006373323,0.646892721177486,-0.650311042245326,0.0259920579713614,0.668435709456342,-0.757855130466593,6948744309
1.34432046083299,0.436494519858774,-0.354322109896177,0.339141267111472,-0.30863842294902,1.42042061566706,0.217400695590056,0.0413849780950777,6948742656
0.00283314083740426,-0.63849053612616,0.557549412458687,-0.119887658959429,-0.873581355815558,-1.08253051164488,0.246831338354282,-0.380420182315581,6948731395
0.128912941683616,-0.843014835877894,0.0953564391198174,-0.599576830099031,-0.969704110415205,-0.880725613731464,0.693027826668463,-0.556545477382776,6948722483
-0.305123827257815,-0.940396504370249,-0.862199920115859,0.0654118498914817,-0.496230167408402,-0.0249899127885896,-0.85000057927143,-0.794858367343198,6948718920
-1.03467339418628,-0.940771364988679,-0.988122049621027,-1.64726963588881,-0.154429300746373,-0.678907756344829,-0.927126249528383,-0.246453521510345,6948716744
-0.734643841095248,-0.937265249348067,-0.922554707670615,0.012245792976938,0.257522307010032,0.673660282181414,-0.90091800987034,-0.633511325953904,6948714093
1.25842817377954,-0.838349586620146,1.01730208623958,1.01383593443684,-0.653020648380792,-0.206640759719257,1.08634024538332,-0.781267075566463,6948712233
-1.53925876519263,-0.948496300403683,-1.89974674859694,-1.86675259860529,-1.11469063989638,-0.791404004129219,-1.86499268027638,-0.556039753159521,6948710186
0.176096331726305,-0.691892692434787,0.836935137239855,-0.0426394714853366,0.308230062225563,0.407296558772871,0.944067983123311,-0.288874110280023,6948708312
-0.53057712820106,-0.844153137931438,-0.175973954793471,-0.750673594339519,-0.903706990592899,-0.724158259467868,-0.211638290910537,-0.449801865275969,6948706493
-0.374730005767645,-0.247983964129099,-0.784940092238168,-0.23882352294312,-0.039980136876716,0.0694859717050606,-0.23614850975124,-0.559321138960785,6948691653
-0.0886283499452348,-0.920598921456554,-0.235188404771041,-0.237583166087778,0.626344351617238,1.22511695047554,-0.0258960072094077,0.508914447397574,6948681806
0.188646967775532,-0.486534789494978,0.00160607460099592,0.164951592245602,-0.316356974596686,0.498424503185478,0.0704508841293857,-0.657879835465836,6948655563
0.271574995658164,-0.842918227300497,0.0960155832893246,-0.330431841515063,-0.942405479552533,-0.841580884085437,0.572243837905733,-0.617803849990587,6948647714
0.198724636201419,-0.591886775018761,0.02195746166811,-0.553185338215866,-0.824774223059776,-0.212953200795754,0.545419260098348,-0.605338399015666,6948511119
-1.11193545760399,-0.80856675956451,0.017976440070826,-1.01116182244947,0.982869418687007,0.571630679129913,0.885999601329745,1.75534542268729,6948510157
0.557380986140924,-0.770304294803684,1.16248606464298,0.345371352249356,-0.830044674974773,-1.09163729103829,1.09057304224021,-0.429812365383158,6948509307
-1.1556525863794,-0.857223094950581,-1.89776813122405,-1.80467433821633,-0.255363149554703,1.21193982377773,-1.83277240463802,0.371148865895029,6948508205
-0.751253362001317,-0.939011443881102,-0.364472121236063,-0.374358462373219,-0.928730796084916,-1.02364393326976,-0.708932794794459,-0.484880740822516,6948507689
1.15035371627854,-0.933924541901354,0.928946374667559,0.467453993181769,-0.0268437497308835,0.838173563584603,1.04155987957543,-0.683197660411002,6948506700
1.55806289843623,-0.832256649602884,1.6732131715454,2.09395737414449,0.8572130630653,-0.103048741154598,0.887528156238231,0.572725785811354,6948504619
0.748081487017663,-0.938646073036469,-0.750903032823244,-0.196238760037714,0.721818918138231,0.861679678001876,-0.324914083639237,-0.741666350305514,6948503888
-0.201407631543932,-0.943226555610259,-0.967109025264359,-0.742832791775184,-1.01985603492798,-0.654417023745105,-0.275263957646174,-0.786499788078811,6948502762
-0.851881580564873,-0.643375342313965,-0.928939170124246,-0.880717861693496,-0.512998533634144,-0.751706430653887,-0.898913128544804,-0.433276229964269,6948501935
-0.606428737262258,-0.555025018419486,-0.599362844558496,-0.577548529628557,-0.296903556586847,-0.220710847204633,-0.908303941115159,0.309086277242568,6948500862
0.0992215161008129,-0.769040758275741,-0.388455634824649,-0.375969901739527,-0.81899467796593,-0.122528879077596,-0.0647942442552129,-0.736673662984107,6948500040
0.390728298523277,-0.660081058922006,0.0304099216171833,0.445742252919118,1.25193939729392,1.69128187858217,-0.030789865930699,0.515056158272413,6948499253
-1.75788679209711,-0.945777656757029,-1.934195973073,-1.92294346171208,-0.392018650842487,0.571916506031383,-1.31452667510424,-0.547650543559858,6948498376
-0.334815919189671,-0.685231407307313,-0.738106007717702,-0.15468406823581,-0.64528070747805,0.477645254767575,-1.09034282389822,-0.766374546893069,6948497545
NA,NA,NA,NA,NA,NA,NA,NA,6948497011
-0.852752347389901,-0.739330375965845,-0.541739354717007,-1.17534112909674,0.661551784031841,0.414228526503308,-0.76559650593648,1.62413856894463,6948495759
1.53260799709325,-0.56951963554934,1.0054628404965,0.0146350772558799,1.88597094354908,1.78083526039856,1.09987035876209,1.51248361144058,6948494256
1.02604788746287,-0.839479842640729,0.927788107765412,0.663092984497046,-0.620244892371184,0.0337406330379472,0.902109620586839,-0.719230353335784,6948493327
-0.574720399782657,-0.940808588568443,-0.259423032348237,-0.409808519235859,-0.769400487408959,-0.398494680252298,-1.24975764513963,-0.484006517734199,6948492232
0.353922311404604,-0.85704232625998,0.337217857350723,0.222984296319149,-0.401305479301227,-0.763825887440678,0.666099673479065,-0.542681257122869,6948461651
-1.41804971287855,-0.863867505736026,-0.974848135337463,-0.793349565901914,-0.994137693770816,-1.02298873494217,-0.95396810406549,-0.473541620527566,6948085949
0.738586792320618,-0.854637566807299,0.27242132555361,1.27433870514995,0.745153805652998,1.09944544848991,0.0667997975851182,-0.726962174988652,6948084829
1.28590398865105,-0.299324594631819,0.867243555939776,1.72827333018912,-0.221723395754804,-0.663703606100278,0.615193291429393,-0.697538824213927,6948083536
0.300181795848063,-0.482126021440511,0.514447437509483,0.539465271038317,-0.206512193892465,-0.20456300604247,0.424684391888864,-0.496356795647029,6948082295
-0.161773839008673,-0.403296949717385,1.04656397341,0.235465403770566,-0.833156063483476,-1.2638590181741,1.00167258761222,-0.252480528882284,6948080508
0.213125084826147,-0.843746539699126,0.623438922870603,-0.480305203728855,-0.146847962084033,0.509506740669636,0.746862862495593,0.621389626913424,6948077266
-0.851425112342576,-0.458624222918062,-0.924686972817846,-0.871373374099812,-0.215106645911064,-0.677804008318993,-0.898225692703574,-0.348054034244187,6948076027
0.155417822966581,-0.937455265453155,0.053893776719925,0.149408268785232,-0.888293307074232,-0.871684863109836,0.0897574940712126,-0.659990318755803,6948074916
2.17344959090354,0.79893332217171,2.06364748770514,2.29348214445683,0.880433787224622,-0.498478661276813,2.08251938774836,-0.29405430086292,6948071691
NA,NA,NA,NA,NA,NA,NA,NA,6948070295
1.03046151474583,-0.690591202887335,1.02395524670784,0.983536250217428,-0.00937606421094504,-0.703619439852085,1.05700060858484,-0.499392802872012,6948068890
-0.175623597096373,-0.859371304114642,-0.0285563466627698,-0.111949921819566,-0.417502716788016,-0.828357659165938,-0.260605538676638,-0.445235795154022,6948067454
-1.80839312090945,-0.910109736846918,-1.32539762506235,-1.86048309070075,1.83679046735165,0.97349794268909,-1.69384599038557,1.91727432098133,6948065388
-0.213185139556825,-0.409578476821011,-0.269051190233771,0.0527801808858666,-0.190874812119421,0.501562549186076,-0.166063796616428,-0.597848122819394,6948063980
0.589598952171757,-0.75956677334967,0.320190164294085,1.32282942078968,0.196712212829265,0.296699542629455,0.206987108690842,-0.725010974212673,6948061858
-1.16512345699405,-0.939189583698947,-0.958995943545661,-0.186777559426592,-0.636794758849396,-0.88706550431644,-1.350504011639,-0.532753760101796,6948059293
-0.939434952479082,-0.944346420485231,-1.62590193679923,-0.871957205042656,-0.931673243938758,-0.0260365934917694,-0.549014557783861,-0.876322869495397,6948057874
1.02940444975585,-0.545222936000002,1.02132044616245,0.976289990777726,-0.29805130108991,-0.779849728251447,1.05713769756571,-0.540323516262951,6948056254
NA,NA,NA,NA,NA,NA,NA,NA,6948054705
-0.0302009977995739,-0.812757651104819,-0.221559012856103,-0.360845757111116,1.20182976097237,0.683215604047293,-0.44212688278183,1.50836679450211,6948052325
-0.776482879494823,-0.909662529242173,-1.30662554733244,-0.156817689917751,1.53644671139461,1.17533082898987,-1.45063774369029,1.34381630702241,6948020508
-1.66871302662484,-0.944237840608351,-1.10243883853911,-1.81160211344313,-1.07172381202501,-1.0787598233324,-1.42025786695676,-0.287362298663853,6948018409
0.457486721864219,-0.936418647650627,0.698973681584884,0.0565936975053387,-0.409162155487011,-0.298077235514873,-0.26494862543537,-0.437517400308745,6948016142
-0.4223001682166,-0.939243333895116,-0.0908298003580736,-0.719098109680546,-0.901156957866567,-0.71801500372963,-0.127191813035518,-0.465333303860821,6948013471
-0.295126957868234,-0.646880996289681,-0.0287975272908277,-0.641410432871917,1.91977438914547,0.730426149294437,-0.382801155670709,1.84244653524062,6948011547
2.14294250631502,0.98100409680925,1.93934128918582,1.5309086690606,0.435600036109408,0.896231555866228,2.05029019379268,-0.44854827319029,6948008993
-0.214678049083132,-0.858550315828736,0.0032666403053589,0.793734241932507,-0.563748542419984,0.314633957717323,0.0377695423064009,-0.780002745024918,6947769197
0.552232869964374,-0.436232866875344,0.976640102070714,1.05639869320551,0.360372559333781,-0.223533210764618,0.888032755905659,0.365902892865388,6947767101
-0.736034049360122,-0.764560467969474,-0.310728882909512,-0.0303914071630016,-0.600216199196332,-0.957837766686403,-0.693197509294656,-0.439096178914551,6947766117
-0.15021432879299,-0.808163926155581,-0.0136010351763305,-0.110956790121984,2.09625763414971,1.41435627916742,-0.370632184629371,1.66773399198504,6947764954
1.44691068738335,-0.726194930438699,1.31374248522767,1.27778054508371,1.6729518140128,0.74219826763739,1.22242004361476,1.45037382239792,6947763940
2.18985484448857,-0.927658697505621,2.01133981684561,2.24354621999536,-0.52054289587145,-0.214020700716135,2.07053112524394,-0.892310113008506,6947763117
0.289316868048861,-0.860179231405119,0.0397197555955442,0.219179473526804,-0.456053579028741,-0.12322490457112,0.0882820317486708,-0.677650448071164,6947762340
0.466787160751369,-0.931970097985021,0.190740135886876,0.766114933651993,-0.0742261957655442,-0.602234103931469,0.612604026465075,-0.646622852711728,6947730214
-0.0548055081939084,-0.933662407788494,0.432189236517446,0.155529581894657,-0.120874363834507,0.347463817135154,0.375802720963812,-0.496626205762756,6947728905
-0.53707202753086,-0.841607341397909,-0.435394041079038,-0.0481358801643478,-0.630553114662365,-0.843728963068893,-0.247451294049386,-0.564274615374862,6947727383
-0.836819003773883,-0.866418055865645,-0.966561422745435,-0.893672706663995,-0.870672844561173,-0.230652058721775,-0.913974715138955,-0.622297901705485,6947725489
-1.12182717206041,-0.94303961181191,-0.984307740062076,-1.25575702625801,-1.03662067718136,-0.939592847223243,-0.938535018119947,-0.477564437820086,6947722323
-1.0598499843474,-0.830186308354588,-0.987512804850553,-0.762045060203868,-0.0169410447279681,0.680375789404174,-1.05846843106038,0.525227009037252,6947720880
